Date,Time,Temperature,Relative Temperature,Wind,Rel. Humidity
2014-01-03,12,0.14516129032258066,0.16176470588235295,0.4918032786885246,0.3763440860215054
2014-01-03,13,0.14516129032258066,0.16176470588235295,0.5081967213114754,0.34408602150537637
2014-01-03,14,0.16129032258064516,0.19117647058823528,0.39344262295081966,0.3118279569892473
2014-01-03,15,0.14516129032258066,0.17647058823529413,0.32786885245901637,0.34408602150537637
2014-01-03,16,0.14516129032258066,0.20588235294117646,0.18032786885245902,0.34408602150537637
2014-01-03,17,0.14516129032258066,0.19117647058823528,0.2459016393442623,0.3118279569892473
2014-01-03,18,0.12903225806451613,0.17647058823529413,0.2786885245901639,0.40860215053763443
2014-01-03,19,0.12903225806451613,0.17647058823529413,0.2786885245901639,0.3763440860215054
2014-01-03,20,0.12903225806451613,0.19117647058823528,0.21311475409836064,0.3763440860215054
2014-01-03,21,0.11290322580645161,0.16176470588235295,0.21311475409836064,0.40860215053763443
2014-01-03,22,0.11290322580645161,0.19117647058823528,0.14754098360655737,0.40860215053763443
2014-01-03,23,0.11290322580645161,0.19117647058823528,0.14754098360655737,0.45161290322580644
2014-01-04,0,0.11290322580645161,0.25,0.0,0.40860215053763443
2014-01-04,1,0.11290322580645161,0.25,0.0,0.45161290322580644
2014-01-04,2,0.11290322580645161,0.17647058823529413,0.18032786885245902,0.45161290322580644
2014-01-04,3,0.11290322580645161,0.19117647058823528,0.14754098360655737,0.40860215053763443
2014-01-04,4,0.0967741935483871,0.23529411764705882,0.0,0.5913978494623656
2014-01-04,5,0.0967741935483871,0.17647058823529413,0.11475409836065574,0.5913978494623656
2014-01-04,6,0.0967741935483871,0.17647058823529413,0.11475409836065574,0.5913978494623656
2014-01-04,7,0.11290322580645161,0.19117647058823528,0.14754098360655737,0.4946236559139785
2014-01-04,8,0.11290322580645161,0.17647058823529413,0.18032786885245902,0.6021505376344086
2014-01-04,9,0.16129032258064516,0.22058823529411764,0.2459016393442623,0.5053763440860215
2014-01-04,10,0.1774193548387097,0.23529411764705882,0.2786885245901639,0.5053763440860215
2014-01-04,11,0.1935483870967742,0.23529411764705882,0.36065573770491804,0.4731182795698925
2014-01-04,12,0.20967741935483872,0.25,0.32786885245901637,0.43010752688172044
2014-01-04,13,0.22580645161290322,0.27941176470588236,0.32786885245901637,0.3978494623655914
2014-01-04,14,0.22580645161290322,0.29411764705882354,0.2459016393442623,0.3978494623655914
2014-01-04,15,0.24193548387096775,0.29411764705882354,0.32786885245901637,0.44086021505376344
2014-01-04,16,0.24193548387096775,0.29411764705882354,0.3114754098360656,0.44086021505376344
2014-01-04,17,0.24193548387096775,0.3088235294117647,0.2459016393442623,0.4731182795698925
2014-01-04,18,0.24193548387096775,0.3088235294117647,0.21311475409836064,0.4731182795698925
2014-01-04,19,0.20967741935483872,0.27941176470588236,0.18032786885245902,0.5591397849462365
2014-01-04,20,0.22580645161290322,0.3088235294117647,0.11475409836065574,0.43010752688172044
2014-01-04,21,0.22580645161290322,0.27941176470588236,0.2786885245901639,0.4731182795698925
2014-01-04,22,0.22580645161290322,0.35294117647058826,0.0,0.4731182795698925
2014-01-04,23,0.22580645161290322,0.29411764705882354,0.2459016393442623,0.5161290322580645
2014-01-05,0,0.22580645161290322,0.29411764705882354,0.21311475409836064,0.5698924731182796
2014-01-05,1,0.25806451612903225,0.3382352941176471,0.14754098360655737,0.5268817204301075
2014-01-05,2,0.25806451612903225,0.3382352941176471,0.18032786885245902,0.6236559139784946
2014-01-05,3,0.25806451612903225,0.35294117647058826,0.09836065573770492,0.6236559139784946
2014-01-05,4,0.27419354838709675,0.35294117647058826,0.14754098360655737,0.5698924731182796
2014-01-05,5,0.27419354838709675,0.38235294117647056,0.09836065573770492,0.5698924731182796
2014-01-05,6,0.25806451612903225,0.35294117647058826,0.09836065573770492,0.7311827956989247
2014-01-05,7,0.27419354838709675,0.39705882352941174,0.0,0.6774193548387096
2014-01-05,8,0.25806451612903225,0.38235294117647056,0.0,0.7956989247311828
2014-01-05,9,0.27419354838709675,0.39705882352941174,0.0,0.7956989247311828
2014-01-05,10,0.27419354838709675,0.39705882352941174,0.0,0.7956989247311828
2014-01-05,11,0.27419354838709675,0.36764705882352944,0.11475409836065574,0.8602150537634409
2014-01-05,12,0.27419354838709675,0.36764705882352944,0.11475409836065574,0.8602150537634409
2014-01-05,13,0.2903225806451613,0.38235294117647056,0.11475409836065574,0.8602150537634409
2014-01-05,14,0.2903225806451613,0.38235294117647056,0.11475409836065574,0.8602150537634409
2014-01-05,15,0.2903225806451613,0.36764705882352944,0.18032786885245902,0.8602150537634409
2014-01-05,16,0.27419354838709675,0.3382352941176471,0.2459016393442623,0.8602150537634409
2014-01-05,17,0.27419354838709675,0.35294117647058826,0.21311475409836064,0.8602150537634409
2014-01-05,18,0.27419354838709675,0.3382352941176471,0.2459016393442623,0.8602150537634409
2014-01-05,19,0.27419354838709675,0.35294117647058826,0.18032786885245902,0.9247311827956989
2014-01-05,20,0.3064516129032258,0.4117647058823529,0.09836065573770492,0.8602150537634409
2014-01-05,21,0.3064516129032258,0.4117647058823529,0.09836065573770492,0.8602150537634409
2014-01-05,22,0.2903225806451613,0.4117647058823529,0.0,0.9247311827956989
2014-01-05,23,0.3064516129032258,0.38235294117647056,0.2459016393442623,0.9247311827956989
2014-01-06,0,0.2903225806451613,0.36764705882352944,0.21311475409836064,0.9247311827956989
2014-01-06,1,0.3225806451612903,0.39705882352941174,0.2459016393442623,0.8602150537634409
2014-01-06,2,0.3387096774193548,0.4117647058823529,0.2459016393442623,0.9247311827956989
2014-01-06,3,0.3387096774193548,0.4264705882352941,0.14754098360655737,0.9247311827956989
2014-01-06,4,0.3548387096774194,0.45588235294117646,0.09836065573770492,0.8602150537634409
2014-01-06,5,0.3387096774193548,0.4411764705882353,0.0,0.9247311827956989
2014-01-06,6,0.3548387096774194,0.4411764705882353,0.14754098360655737,0.9247311827956989
2014-01-06,7,0.3709677419354839,0.4411764705882353,0.3114754098360656,0.8602150537634409
2014-01-06,8,0.3709677419354839,0.47058823529411764,0.11475409836065574,0.8602150537634409
2014-01-06,9,0.3225806451612903,0.36764705882352944,0.639344262295082,0.6881720430107527
2014-01-06,10,0.3064516129032258,0.3382352941176471,0.6721311475409836,0.5376344086021505
2014-01-06,11,0.2903225806451613,0.3382352941176471,0.39344262295081966,0.5268817204301075
2014-01-06,12,0.2903225806451613,0.3235294117647059,0.5409836065573771,0.44086021505376344
2014-01-06,13,0.2903225806451613,0.3382352941176471,0.45901639344262296,0.40860215053763443
2014-01-06,14,0.2903225806451613,0.3235294117647059,0.6721311475409836,0.34408602150537637
2014-01-06,15,0.27419354838709675,0.3235294117647059,0.45901639344262296,0.3333333333333333
2014-01-06,16,0.24193548387096775,0.27941176470588236,0.5081967213114754,0.3655913978494624
2014-01-06,17,0.22580645161290322,0.25,0.5409836065573771,0.3978494623655914
2014-01-06,18,0.1774193548387097,0.19117647058823528,0.5081967213114754,0.34408602150537637
2014-01-06,19,0.12903225806451613,0.14705882352941177,0.4918032786885246,0.3333333333333333
2014-01-06,20,0.0967741935483871,0.08823529411764706,0.639344262295082,0.26881720430107525
2014-01-06,21,0.08064516129032258,0.07352941176470588,0.6065573770491803,0.2903225806451613
2014-01-06,22,0.04838709677419355,0.029411764705882353,0.5737704918032787,0.2903225806451613
2014-01-06,23,0.04838709677419355,0.07352941176470588,0.32786885245901637,0.2903225806451613
2014-01-07,0,0.03225806451612903,0.029411764705882353,0.4918032786885246,0.24731182795698925
2014-01-07,1,0.016129032258064516,0.029411764705882353,0.36065573770491804,0.27956989247311825
2014-01-07,2,0.016129032258064516,0.029411764705882353,0.36065573770491804,0.27956989247311825
2014-01-07,3,0.016129032258064516,0.029411764705882353,0.32786885245901637,0.27956989247311825
2014-01-07,4,0.0,0.0,0.4262295081967213,0.3870967741935484
2014-01-07,5,0.0,0.0,0.39344262295081966,0.3118279569892473
2014-01-07,6,0.0,0.014705882352941176,0.32786885245901637,0.3118279569892473
2014-01-07,7,0.0,0.014705882352941176,0.3114754098360656,0.3118279569892473
2014-01-07,8,0.016129032258064516,0.029411764705882353,0.32786885245901637,0.3118279569892473
2014-01-07,9,0.03225806451612903,0.058823529411764705,0.3114754098360656,0.3118279569892473
2014-01-07,10,0.04838709677419355,0.058823529411764705,0.4262295081967213,0.2903225806451613
2014-01-07,11,0.08064516129032258,0.08823529411764706,0.45901639344262296,0.23655913978494625
2014-01-07,12,0.0967741935483871,0.1323529411764706,0.2786885245901639,0.23655913978494625
2014-01-07,13,0.11290322580645161,0.16176470588235295,0.2786885245901639,0.21505376344086022
2014-01-07,14,0.11290322580645161,0.20588235294117646,0.0,0.21505376344086022
2014-01-07,15,0.11290322580645161,0.16176470588235295,0.21311475409836064,0.21505376344086022
2014-01-07,16,0.11290322580645161,0.19117647058823528,0.11475409836065574,0.23655913978494625
2014-01-07,17,0.0967741935483871,0.1323529411764706,0.2786885245901639,0.26881720430107525
2014-01-07,18,0.0967741935483871,0.14705882352941177,0.2459016393442623,0.26881720430107525
2014-01-07,19,0.08064516129032258,0.10294117647058823,0.32786885245901637,0.2903225806451613
2014-01-07,20,0.08064516129032258,0.14705882352941177,0.18032786885245902,0.2903225806451613
2014-01-07,21,0.08064516129032258,0.14705882352941177,0.18032786885245902,0.3225806451612903
2014-01-07,22,0.08064516129032258,0.14705882352941177,0.18032786885245902,0.2903225806451613
2014-01-07,23,0.08064516129032258,0.14705882352941177,0.18032786885245902,0.3225806451612903
2014-01-08,0,0.06451612903225806,0.1323529411764706,0.14754098360655737,0.3655913978494624
2014-01-08,1,0.06451612903225806,0.1323529411764706,0.14754098360655737,0.3978494623655914
2014-01-08,2,0.06451612903225806,0.14705882352941177,0.11475409836065574,0.3978494623655914
2014-01-08,3,0.06451612903225806,0.20588235294117646,0.0,0.44086021505376344
2014-01-08,4,0.08064516129032258,0.14705882352941177,0.14754098360655737,0.3655913978494624
2014-01-08,5,0.06451612903225806,0.11764705882352941,0.18032786885245902,0.44086021505376344
2014-01-08,6,0.08064516129032258,0.14705882352941177,0.18032786885245902,0.40860215053763443
2014-01-08,7,0.0967741935483871,0.16176470588235295,0.14754098360655737,0.40860215053763443
2014-01-08,8,0.12903225806451613,0.20588235294117646,0.11475409836065574,0.26881720430107525
2014-01-08,9,0.12903225806451613,0.20588235294117646,0.14754098360655737,0.40860215053763443
2014-01-08,10,0.14516129032258066,0.20588235294117646,0.21311475409836064,0.3118279569892473
2014-01-08,11,0.16129032258064516,0.22058823529411764,0.21311475409836064,0.27956989247311825
2014-01-08,12,0.1774193548387097,0.25,0.18032786885245902,0.25806451612903225
2014-01-08,13,0.1935483870967742,0.27941176470588236,0.14754098360655737,0.23655913978494625
2014-01-08,14,0.20967741935483872,0.29411764705882354,0.14754098360655737,0.20430107526881722
2014-01-08,15,0.20967741935483872,0.29411764705882354,0.14754098360655737,0.23655913978494625
2014-01-08,16,0.20967741935483872,0.29411764705882354,0.14754098360655737,0.25806451612903225
2014-01-08,17,0.20967741935483872,0.3088235294117647,0.09836065573770492,0.25806451612903225
2014-01-08,18,0.20967741935483872,0.3088235294117647,0.09836065573770492,0.3225806451612903
2014-01-08,19,0.1935483870967742,0.3235294117647059,0.0,0.3548387096774194
2014-01-08,20,0.1935483870967742,0.27941176470588236,0.11475409836065574,0.43010752688172044
2014-01-08,21,0.1935483870967742,0.29411764705882354,0.09836065573770492,0.4731182795698925
2014-01-08,22,0.20967741935483872,0.3382352941176471,0.0,0.4731182795698925
2014-01-08,23,0.20967741935483872,0.3382352941176471,0.0,0.5161290322580645
2014-01-09,0,0.20967741935483872,0.3382352941176471,0.0,0.5161290322580645
2014-01-09,1,0.20967741935483872,0.29411764705882354,0.11475409836065574,0.5161290322580645
2014-01-09,2,0.20967741935483872,0.27941176470588236,0.21311475409836064,0.5591397849462365
2014-01-09,3,0.20967741935483872,0.29411764705882354,0.11475409836065574,0.5591397849462365
2014-01-09,4,0.20967741935483872,0.29411764705882354,0.11475409836065574,0.5591397849462365
2014-01-09,5,0.1935483870967742,0.27941176470588236,0.14754098360655737,0.6666666666666666
2014-01-09,6,0.1935483870967742,0.27941176470588236,0.14754098360655737,0.6666666666666666
2014-01-09,7,0.20967741935483872,0.27941176470588236,0.18032786885245902,0.6129032258064516
2014-01-09,8,0.22580645161290322,0.3088235294117647,0.11475409836065574,0.5698924731182796
2014-01-09,9,0.25806451612903225,0.3235294117647059,0.21311475409836064,0.4838709677419355
2014-01-09,10,0.25806451612903225,0.3235294117647059,0.21311475409836064,0.4838709677419355
2014-01-09,11,0.27419354838709675,0.35294117647058826,0.14754098360655737,0.44086021505376344
2014-01-09,12,0.2903225806451613,0.38235294117647056,0.14754098360655737,0.3763440860215054
2014-01-09,13,0.2903225806451613,0.39705882352941174,0.09836065573770492,0.3763440860215054
2014-01-09,14,0.2903225806451613,0.38235294117647056,0.11475409836065574,0.40860215053763443
2014-01-09,15,0.2903225806451613,0.36764705882352944,0.18032786885245902,0.44086021505376344
2014-01-09,16,0.27419354838709675,0.35294117647058826,0.21311475409836064,0.44086021505376344
2014-01-09,17,0.25806451612903225,0.35294117647058826,0.09836065573770492,0.4838709677419355
2014-01-09,18,0.24193548387096775,0.3382352941176471,0.09836065573770492,0.5698924731182796
2014-01-09,19,0.24193548387096775,0.36764705882352944,0.0,0.5268817204301075
2014-01-09,20,0.24193548387096775,0.36764705882352944,0.0,0.5698924731182796
2014-01-09,21,0.24193548387096775,0.36764705882352944,0.0,0.5268817204301075
2014-01-09,22,0.24193548387096775,0.36764705882352944,0.0,0.5698924731182796
2014-01-09,23,0.24193548387096775,0.36764705882352944,0.0,0.5698924731182796
2014-01-10,0,0.24193548387096775,0.36764705882352944,0.0,0.6236559139784946
2014-01-10,1,0.24193548387096775,0.3382352941176471,0.09836065573770492,0.6236559139784946
2014-01-10,2,0.24193548387096775,0.36764705882352944,0.0,0.6236559139784946
2014-01-10,3,0.1935483870967742,0.3235294117647059,0.0,0.5161290322580645
2014-01-10,4,0.1935483870967742,0.29411764705882354,0.09836065573770492,0.3548387096774194
2014-01-10,5,0.1935483870967742,0.29411764705882354,0.09836065573770492,0.9247311827956989
2014-01-10,6,0.20967741935483872,0.3088235294117647,0.09836065573770492,0.9247311827956989
2014-01-10,7,0.20967741935483872,0.29411764705882354,0.14754098360655737,0.9247311827956989
2014-01-10,8,0.22580645161290322,0.3088235294117647,0.11475409836065574,1.0
2014-01-10,9,0.22580645161290322,0.35294117647058826,0.0,1.0
2014-01-10,10,0.25806451612903225,0.35294117647058826,0.09836065573770492,0.9247311827956989
2014-01-10,11,0.27419354838709675,0.39705882352941174,0.0,0.8602150537634409
2014-01-10,12,0.2903225806451613,0.4117647058823529,0.0,0.8602150537634409
2014-01-10,13,0.2903225806451613,0.39705882352941174,0.09836065573770492,0.8602150537634409
2014-01-10,14,0.2903225806451613,0.39705882352941174,0.09836065573770492,0.8602150537634409
2014-01-10,15,0.2903225806451613,0.4117647058823529,0.0,0.8602150537634409
2014-01-10,16,0.27419354838709675,0.35294117647058826,0.18032786885245902,0.9247311827956989
2014-01-10,17,0.27419354838709675,0.36764705882352944,0.11475409836065574,0.9247311827956989
2014-01-10,18,0.27419354838709675,0.36764705882352944,0.11475409836065574,0.9247311827956989
2014-01-10,19,0.27419354838709675,0.35294117647058826,0.14754098360655737,0.9247311827956989
2014-01-10,20,0.27419354838709675,0.36764705882352944,0.11475409836065574,0.9247311827956989
2014-01-10,21,0.27419354838709675,0.38235294117647056,0.09836065573770492,0.9247311827956989
2014-01-10,22,0.27419354838709675,0.38235294117647056,0.09836065573770492,0.9247311827956989
2014-01-10,23,0.27419354838709675,0.39705882352941174,0.0,0.9247311827956989
2014-01-11,0,0.2903225806451613,0.38235294117647056,0.14754098360655737,0.8602150537634409
2014-01-11,1,0.27419354838709675,0.35294117647058826,0.18032786885245902,0.9247311827956989
2014-01-11,2,0.27419354838709675,0.36764705882352944,0.11475409836065574,0.9247311827956989
2014-01-11,3,0.2903225806451613,0.4117647058823529,0.0,0.9247311827956989
2014-01-11,4,0.2903225806451613,0.4117647058823529,0.0,0.9247311827956989
2014-01-11,5,0.2903225806451613,0.4117647058823529,0.0,0.8602150537634409
2014-01-11,6,0.2903225806451613,0.4117647058823529,0.0,0.9247311827956989
2014-01-11,7,0.2903225806451613,0.4117647058823529,0.0,0.9247311827956989
2014-01-11,8,0.2903225806451613,0.4117647058823529,0.0,0.9247311827956989
2014-01-11,9,0.2903225806451613,0.4117647058823529,0.0,0.9247311827956989
2014-01-11,10,0.3225806451612903,0.4117647058823529,0.14754098360655737,0.8602150537634409
2014-01-11,11,0.3225806451612903,0.39705882352941174,0.2786885245901639,0.8602150537634409
2014-01-11,12,0.3548387096774194,0.45588235294117646,0.11475409836065574,0.9247311827956989
2014-01-11,13,0.3709677419354839,0.47058823529411764,0.11475409836065574,0.9354838709677419
2014-01-11,14,0.41935483870967744,0.5294117647058824,0.2459016393442623,0.9354838709677419
2014-01-11,15,0.41935483870967744,0.5294117647058824,0.2459016393442623,0.8064516129032258
2014-01-11,16,0.3709677419354839,0.45588235294117646,0.21311475409836064,0.9354838709677419
2014-01-11,17,0.3709677419354839,0.47058823529411764,0.14754098360655737,0.9354838709677419
2014-01-11,18,0.4032258064516129,0.5147058823529411,0.4262295081967213,0.8709677419354839
2014-01-11,19,0.4032258064516129,0.5147058823529411,0.32786885245901637,0.8709677419354839
2014-01-11,20,0.41935483870967744,0.5294117647058824,0.3114754098360656,0.8064516129032258
2014-01-11,21,0.43548387096774194,0.5441176470588235,0.0,0.8064516129032258
2014-01-11,22,0.43548387096774194,0.5441176470588235,0.2786885245901639,0.7526881720430108
2014-01-11,23,0.41935483870967744,0.5294117647058824,0.14754098360655737,0.6989247311827957
2014-01-12,0,0.41935483870967744,0.5294117647058824,0.32786885245901637,0.5483870967741935
2014-01-12,1,0.3870967741935484,0.45588235294117646,0.36065573770491804,0.5053763440860215
2014-01-12,2,0.3709677419354839,0.45588235294117646,0.2459016393442623,0.5483870967741935
2014-01-12,3,0.3548387096774194,0.4264705882352941,0.2786885245901639,0.4946236559139785
2014-01-12,4,0.3709677419354839,0.4411764705882353,0.2786885245901639,0.46236559139784944
2014-01-12,5,0.3548387096774194,0.4264705882352941,0.3114754098360656,0.4946236559139785
2014-01-12,6,0.3548387096774194,0.4264705882352941,0.36065573770491804,0.46236559139784944
2014-01-12,7,0.3387096774193548,0.39705882352941174,0.4262295081967213,0.45161290322580644
2014-01-12,8,0.3548387096774194,0.4264705882352941,0.36065573770491804,0.41935483870967744
2014-01-12,9,0.3548387096774194,0.4117647058823529,0.45901639344262296,0.46236559139784944
2014-01-12,10,0.3709677419354839,0.4411764705882353,0.3114754098360656,0.41935483870967744
2014-01-12,11,0.3870967741935484,0.45588235294117646,0.32786885245901637,0.3870967741935484
2014-01-12,12,0.41935483870967744,0.5294117647058824,0.3114754098360656,0.3655913978494624
2014-01-12,13,0.4032258064516129,0.5147058823529411,0.36065573770491804,0.3655913978494624
2014-01-12,14,0.41935483870967744,0.5294117647058824,0.2786885245901639,0.3333333333333333
2014-01-12,15,0.41935483870967744,0.5294117647058824,0.14754098360655737,0.3333333333333333
2014-01-12,16,0.3709677419354839,0.47058823529411764,0.11475409836065574,0.46236559139784944
2014-01-12,17,0.3548387096774194,0.4411764705882353,0.14754098360655737,0.46236559139784944
2014-01-12,18,0.3548387096774194,0.4411764705882353,0.18032786885245902,0.46236559139784944
2014-01-12,19,0.3387096774193548,0.45588235294117646,0.0,0.5376344086021505
2014-01-12,20,0.3225806451612903,0.4264705882352941,0.09836065573770492,0.5806451612903226
2014-01-12,21,0.2903225806451613,0.38235294117647056,0.11475409836065574,0.7311827956989247
2014-01-12,22,0.27419354838709675,0.38235294117647056,0.09836065573770492,0.7311827956989247
2014-01-12,23,0.27419354838709675,0.39705882352941174,0.0,0.7311827956989247
2014-01-13,0,0.25806451612903225,0.38235294117647056,0.0,0.8602150537634409
2014-01-13,1,0.27419354838709675,0.39705882352941174,0.0,0.7311827956989247
2014-01-13,2,0.25806451612903225,0.38235294117647056,0.0,0.7956989247311828
2014-01-13,3,0.24193548387096775,0.36764705882352944,0.0,0.8602150537634409
2014-01-13,4,0.24193548387096775,0.36764705882352944,0.0,0.7956989247311828
2014-01-13,5,0.24193548387096775,0.36764705882352944,0.0,0.7956989247311828
2014-01-13,6,0.24193548387096775,0.3382352941176471,0.11475409836065574,0.7956989247311828
2014-01-13,7,0.25806451612903225,0.38235294117647056,0.0,0.7956989247311828
2014-01-13,8,0.27419354838709675,0.39705882352941174,0.0,0.7956989247311828
2014-01-13,9,0.3387096774193548,0.45588235294117646,0.0,0.6344086021505376
2014-01-13,10,0.3870967741935484,0.47058823529411764,0.2786885245901639,0.5053763440860215
2014-01-13,11,0.4032258064516129,0.5147058823529411,0.3114754098360656,0.5053763440860215
2014-01-13,12,0.43548387096774194,0.5441176470588235,0.36065573770491804,0.4731182795698925
2014-01-13,13,0.4838709677419355,0.5882352941176471,0.36065573770491804,0.3763440860215054
2014-01-13,14,0.43548387096774194,0.5441176470588235,0.2786885245901639,0.4731182795698925
2014-01-13,15,0.45161290322580644,0.5588235294117647,0.3114754098360656,0.3978494623655914
2014-01-13,16,0.4032258064516129,0.5147058823529411,0.3114754098360656,0.5053763440860215
2014-01-13,17,0.41935483870967744,0.5294117647058824,0.3114754098360656,0.4731182795698925
2014-01-13,18,0.41935483870967744,0.5294117647058824,0.32786885245901637,0.4731182795698925
2014-01-13,19,0.4032258064516129,0.5147058823529411,0.2786885245901639,0.5053763440860215
2014-01-13,20,0.3709677419354839,0.45588235294117646,0.21311475409836064,0.5913978494623656
2014-01-13,21,0.3870967741935484,0.45588235294117646,0.39344262295081966,0.5483870967741935
2014-01-13,22,0.3870967741935484,0.47058823529411764,0.3114754098360656,0.5483870967741935
2014-01-13,23,0.41935483870967744,0.5294117647058824,0.39344262295081966,0.4731182795698925
2014-01-14,0,0.41935483870967744,0.5294117647058824,0.36065573770491804,0.5053763440860215
2014-01-14,1,0.4032258064516129,0.5147058823529411,0.36065573770491804,0.6451612903225806
2014-01-14,2,0.3870967741935484,0.45588235294117646,0.32786885245901637,0.7419354838709677
2014-01-14,3,0.3709677419354839,0.4411764705882353,0.2786885245901639,0.8602150537634409
2014-01-14,4,0.3709677419354839,0.4411764705882353,0.2786885245901639,0.8064516129032258
